Alias	Assay_Type	AvgSpotLen	BioSample	Description	ENA_FIRST_PUBLIC	Experiment	INSDC_first_public	INSDC_last_update	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_accession	Sample_Name	Title	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_checklist	INSDC_center_name	INSDC_status	Library_Name	Platform	SRA_Study
RUNX2_eDBD_2_KP_TATACG40NCGA	SELEX	40	SAMEA3526860	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084932	2015-09-10T17:01:22Z	2018-03-09T13:27:59Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	16	11	synthetic construct	2015-10-26	ERR1005908	ERS834009	ERS834009	SAMEA3526860 ERS834009	mHT-SELEX sample RUNX2_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX2_eDBD_2_KP_TCTTGG40NTTA	SELEX	40	SAMEA3526861	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084933	2015-09-10T17:01:23Z	2018-03-09T13:29:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	12	8	synthetic construct	2015-10-26	ERR1005909	ERS834010	ERS834010	SAMEA3526861 ERS834010	HT-SELEX sample RUNX2_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX2_eDBD_3_KP_TATACG40NCGA	SELEX	40	SAMEA3526862	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084934	2015-09-10T17:01:22Z	2018-03-09T13:27:59Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	13	10	synthetic construct	2015-10-26	ERR1005910	ERS834011	ERS834011	SAMEA3526862 ERS834011	mHT-SELEX sample RUNX2_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX2_eDBD_3_KP_TCTTGG40NTTA	SELEX	40	SAMEA3526863	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084935	2015-09-10T17:01:22Z	2018-03-09T13:27:59Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	9	7	synthetic construct	2015-10-26	ERR1005911	ERS834012	ERS834012	SAMEA3526863 ERS834012	HT-SELEX sample RUNX2_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX2_eDBD_4_KP_TATACG40NCGA	SELEX	40	SAMEA3526864	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084936	2015-09-10T17:01:23Z	2018-03-09T13:29:31Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	9	7	synthetic construct	2015-10-26	ERR1005912	ERS834013	ERS834013	SAMEA3526864 ERS834013	mHT-SELEX sample RUNX2_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX2_eDBD_4_KP_TCTTGG40NTTA	SELEX	40	SAMEA3526865	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084937	2015-09-10T17:01:23Z	2018-03-09T13:29:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	9	7	synthetic construct	2015-10-26	ERR1005913	ERS834014	ERS834014	SAMEA3526865 ERS834014	HT-SELEX sample RUNX2_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX3_FL_1_KW_TCTGCT40NTGT	SELEX	40	SAMEA3526866	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084938	2015-09-10T17:01:22Z	2018-03-09T13:27:59Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	0	0	synthetic construct	2015-10-26	ERR1005914	ERS834015	ERS834015	SAMEA3526866 ERS834015	HT-SELEX sample RUNX3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX3_FL_1_KW_TGGGCC40NGGA	SELEX	40	SAMEA3526867	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084939	2015-09-10T17:01:23Z	2018-03-09T13:29:31Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	6	4	synthetic construct	2015-10-26	ERR1005915	ERS834016	ERS834016	SAMEA3526867 ERS834016	mHT-SELEX sample RUNX3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX3_FL_2_KW_TCTGCT40NTGT	SELEX	40	SAMEA3526868	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084940	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	1	0	synthetic construct	2015-10-26	ERR1005916	ERS834017	ERS834017	SAMEA3526868 ERS834017	HT-SELEX sample RUNX3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX3_FL_2_KW_TGGGCC40NGGA	SELEX	40	SAMEA3526869	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084941	2015-09-10T17:01:22Z	2018-03-09T13:27:59Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	4	3	synthetic construct	2015-10-26	ERR1005917	ERS834018	ERS834018	SAMEA3526869 ERS834018	mHT-SELEX sample RUNX3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX3_FL_3_KW_TCTGCT40NTGT	SELEX	40	SAMEA3526870	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084942	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	12	7	synthetic construct	2015-10-26	ERR1005918	ERS834019	ERS834019	SAMEA3526870 ERS834019	HT-SELEX sample RUNX3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX3_FL_3_KW_TGGGCC40NGGA	SELEX	40	SAMEA3526871	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084943	2015-09-10T17:01:22Z	2018-03-09T13:28:02Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	10	6	synthetic construct	2015-10-26	ERR1005919	ERS834020	ERS834020	SAMEA3526871 ERS834020	mHT-SELEX sample RUNX3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX3_FL_4_KW_TCTGCT40NTGT	SELEX	40	SAMEA3526872	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084944	2015-09-10T17:01:22Z	2018-03-09T13:28:02Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	12	7	synthetic construct	2015-10-26	ERR1005920	ERS834021	ERS834021	SAMEA3526872 ERS834021	HT-SELEX sample RUNX3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RUNX3_FL_4_KW_TGGGCC40NGGA	SELEX	40	SAMEA3526873	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084945	2015-09-10T17:01:23Z	2018-03-09T13:29:31Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	6	4	synthetic construct	2015-10-26	ERR1005921	ERS834022	ERS834022	SAMEA3526873 ERS834022	mHT-SELEX sample RUNX3_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRA_eDBD_1_KO_TACCCA40NTGT	SELEX	40	SAMEA3526874	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084946	2015-09-10T17:01:22Z	2018-03-09T13:28:02Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	10	7	synthetic construct	2015-10-26	ERR1005922	ERS834023	ERS834023	SAMEA3526874 ERS834023	HT-SELEX sample RXRA_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRA_eDBD_1_KO_TCTCTA40NCAC	SELEX	40	SAMEA3526875	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084947	2015-09-10T17:01:22Z	2018-03-09T13:28:02Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	11	7	synthetic construct	2015-10-26	ERR1005923	ERS834024	ERS834024	SAMEA3526875 ERS834024	mHT-SELEX sample RXRA_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRA_eDBD_2_KO_TACCCA40NTGT	SELEX	40	SAMEA3526876	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084948	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	9	6	synthetic construct	2015-10-26	ERR1005924	ERS834025	ERS834025	SAMEA3526876 ERS834025	HT-SELEX sample RXRA_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRA_eDBD_2_KO_TCTCTA40NCAC	SELEX	40	SAMEA3526877	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084949	2015-09-10T17:01:22Z	2018-03-09T13:28:02Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	16	11	synthetic construct	2015-10-26	ERR1005925	ERS834026	ERS834026	SAMEA3526877 ERS834026	mHT-SELEX sample RXRA_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRA_eDBD_3_KO_TACCCA40NTGT	SELEX	40	SAMEA3526878	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084950	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	8	5	synthetic construct	2015-10-26	ERR1005926	ERS834027	ERS834027	SAMEA3526878 ERS834027	HT-SELEX sample RXRA_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRA_eDBD_3_KO_TCTCTA40NCAC	SELEX	40	SAMEA3526879	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084951	2015-09-10T17:01:22Z	2018-03-09T13:28:02Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	13	9	synthetic construct	2015-10-26	ERR1005927	ERS834028	ERS834028	SAMEA3526879 ERS834028	mHT-SELEX sample RXRA_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRA_eDBD_4_KO_TACCCA40NTGT	SELEX	40	SAMEA3526880	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084952	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	4	3	synthetic construct	2015-10-26	ERR1005928	ERS834029	ERS834029	SAMEA3526880 ERS834029	HT-SELEX sample RXRA_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRA_eDBD_4_KO_TCTCTA40NCAC	SELEX	40	SAMEA3526881	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084953	2015-09-10T17:01:22Z	2018-03-09T13:28:02Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	8	5	synthetic construct	2015-10-26	ERR1005929	ERS834030	ERS834030	SAMEA3526881 ERS834030	mHT-SELEX sample RXRA_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRB_eDBD_1_KR_TTATAT40NACC	SELEX	40	SAMEA3526882	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084954	2015-09-10T17:01:23Z	2018-03-09T13:29:31Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	10	7	synthetic construct	2015-10-26	ERR1005930	ERS834031	ERS834031	SAMEA3526882 ERS834031	mHT-SELEX sample RXRB_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRB_eDBD_1_KR_TTCGTC40NCGT	SELEX	40	SAMEA3526883	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084955	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	12	8	synthetic construct	2015-10-26	ERR1005931	ERS834032	ERS834032	SAMEA3526883 ERS834032	HT-SELEX sample RXRB_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRB_eDBD_2_KR_TTATAT40NACC	SELEX	40	SAMEA3526884	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084956	2015-09-10T17:01:23Z	2018-03-09T13:29:31Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	6	4	synthetic construct	2015-10-26	ERR1005932	ERS834033	ERS834033	SAMEA3526884 ERS834033	mHT-SELEX sample RXRB_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRB_eDBD_2_KR_TTCGTC40NCGT	SELEX	40	SAMEA3526885	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084957	2015-09-10T17:01:22Z	2018-03-09T13:28:02Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	12	7	synthetic construct	2015-10-26	ERR1005933	ERS834034	ERS834034	SAMEA3526885 ERS834034	HT-SELEX sample RXRB_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRB_eDBD_3_KR_TTATAT40NACC	SELEX	40	SAMEA3526886	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084958	2015-09-10T17:01:22Z	2018-03-09T13:28:02Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	5	3	synthetic construct	2015-10-26	ERR1005934	ERS834035	ERS834035	SAMEA3526886 ERS834035	mHT-SELEX sample RXRB_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRB_eDBD_3_KR_TTCGTC40NCGT	SELEX	40	SAMEA3526887	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084959	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	5	3	synthetic construct	2015-10-26	ERR1005935	ERS834036	ERS834036	SAMEA3526887 ERS834036	HT-SELEX sample RXRB_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRB_eDBD_4_KR_TTATAT40NACC	SELEX	40	SAMEA3526888	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084960	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	6	4	synthetic construct	2015-10-26	ERR1005936	ERS834037	ERS834037	SAMEA3526888 ERS834037	mHT-SELEX sample RXRB_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRB_eDBD_4_KR_TTCGTC40NCGT	SELEX	40	SAMEA3526889	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084961	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	12	7	synthetic construct	2015-10-26	ERR1005937	ERS834038	ERS834038	SAMEA3526889 ERS834038	HT-SELEX sample RXRB_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRG_FL_1_KV_TCCCGT40NATG	SELEX	40	SAMEA3526890	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084962	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	13	8	synthetic construct	2015-10-26	ERR1005938	ERS834039	ERS834039	SAMEA3526890 ERS834039	mHT-SELEX sample RXRG_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRG_FL_1_KV_TCTACG40NCTC	SELEX	40	SAMEA3526891	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084963	2015-09-10T17:01:23Z	2018-03-09T13:29:31Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	18	11	synthetic construct	2015-10-26	ERR1005939	ERS834040	ERS834040	SAMEA3526891 ERS834040	HT-SELEX sample RXRG_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRG_FL_2_KV_TCCCGT40NATG	SELEX	40	SAMEA3526892	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084964	2015-09-10T17:01:22Z	2018-03-09T13:28:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	12	8	synthetic construct	2015-10-26	ERR1005940	ERS834041	ERS834041	SAMEA3526892 ERS834041	mHT-SELEX sample RXRG_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRG_FL_2_KV_TCTACG40NCTC	SELEX	40	SAMEA3526893	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084965	2015-09-10T17:01:22Z	2018-03-09T13:28:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	22	14	synthetic construct	2015-10-26	ERR1005941	ERS834042	ERS834042	SAMEA3526893 ERS834042	HT-SELEX sample RXRG_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRG_FL_3_KV_TCCCGT40NATG	SELEX	40	SAMEA3526894	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084966	2015-09-10T17:01:22Z	2018-03-09T13:28:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	10	6	synthetic construct	2015-10-26	ERR1005942	ERS834043	ERS834043	SAMEA3526894 ERS834043	mHT-SELEX sample RXRG_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRG_FL_3_KV_TCTACG40NCTC	SELEX	40	SAMEA3526895	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084967	2015-09-10T17:01:22Z	2018-03-09T13:28:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	23	15	synthetic construct	2015-10-26	ERR1005943	ERS834044	ERS834044	SAMEA3526895 ERS834044	HT-SELEX sample RXRG_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRG_FL_4_KV_TCCCGT40NATG	SELEX	40	SAMEA3526896	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084968	2015-09-10T17:01:23Z	2018-03-09T13:29:31Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	8	5	synthetic construct	2015-10-26	ERR1005944	ERS834045	ERS834045	SAMEA3526896 ERS834045	mHT-SELEX sample RXRG_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
RXRG_FL_4_KV_TCTACG40NCTC	SELEX	40	SAMEA3526897	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084969	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	18	12	synthetic construct	2015-10-26	ERR1005945	ERS834046	ERS834046	SAMEA3526897 ERS834046	HT-SELEX sample RXRG_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
SCRT1_eDBD_1_KP_TGGCTG40NAGA	SELEX	40	SAMEA3526898	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084970	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	12	8	synthetic construct	2015-10-26	ERR1005946	ERS834047	ERS834047	SAMEA3526898 ERS834047	mHT-SELEX sample SCRT1_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
SCRT1_eDBD_1_KP_TTCGGC40NAGC	SELEX	40	SAMEA3526899	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084971	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	10	7	synthetic construct	2015-10-26	ERR1005947	ERS834048	ERS834048	SAMEA3526899 ERS834048	HT-SELEX sample SCRT1_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
SCRT1_eDBD_2_KP_TGGCTG40NAGA	SELEX	40	SAMEA3526900	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084972	2015-09-10T17:01:23Z	2018-03-09T13:29:31Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	15	10	synthetic construct	2015-10-26	ERR1005948	ERS834049	ERS834049	SAMEA3526900 ERS834049	mHT-SELEX sample SCRT1_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
SCRT1_eDBD_2_KP_TTCGGC40NAGC	SELEX	40	SAMEA3526901	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084973	2015-09-10T17:01:22Z	2018-03-09T13:28:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	12	8	synthetic construct	2015-10-26	ERR1005949	ERS834050	ERS834050	SAMEA3526901 ERS834050	HT-SELEX sample SCRT1_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
SCRT1_eDBD_3_KP_TGGCTG40NAGA	SELEX	40	SAMEA3526902	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084974	2015-09-10T17:01:23Z	2018-03-09T13:31:03Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	6	4	synthetic construct	2015-10-26	ERR1005950	ERS834051	ERS834051	SAMEA3526902 ERS834051	mHT-SELEX sample SCRT1_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
SCRT1_eDBD_3_KP_TTCGGC40NAGC	SELEX	40	SAMEA3526903	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1084975	2015-09-10T17:01:22Z	2018-03-09T13:28:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-07	6	5	synthetic construct	2015-10-26	ERR1005951	ERS834052	ERS834052	SAMEA3526903 ERS834052	HT-SELEX sample SCRT1_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
