AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	LibraryLayout	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	dna_source	expression_system	gene_id	protein	protein_affinity_tag	protein_family	protein_source	replicate	subset	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study	source_name
100	SAMN04236614	sra	SRX1412283	SINGLE	2015-11-20	321	185	Arabidopsis thaliana	SRR2926373	SRS1146964	GSM1925303	col	tnt	AT1G13300	At1g13300	Halo	G2like	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236615	sra	SRX1412284	SINGLE	2015-11-20	532	402	Arabidopsis thaliana	SRR2926374	SRS1146963	GSM1925304	colamp	tnt	AT1G25550	At1g25550	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236616	sra	SRX1412285	SINGLE	2015-11-20	452	341	Arabidopsis thaliana	SRR2926375	SRS1146962	GSM1925305	colamp	tnt	AT1G68670	At1g68670	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236617	sra	SRX1412286	SINGLE	2015-11-20	276	204	Arabidopsis thaliana	SRR2926376	SRS1146959	GSM1925306	colamp	tnt	AT2G01060	At2g01060	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236618	sra	SRX1412287	SINGLE	2015-11-20	706	532	Arabidopsis thaliana	SRR2926377	SRS1146961	GSM1925307	colamp	tnt	AT2G03500	At2g03500	Halo	G2like	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236619	sra	SRX1412288	SINGLE	2015-11-20	95	54	Arabidopsis thaliana	SRR2926378	SRS1146960	GSM1925308	col	tnt	AT2G03500	At2g03500	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236620	sra	SRX1412289	SINGLE	2015-11-20	681	512	Arabidopsis thaliana	SRR2926379	SRS1146958	GSM1925309	colamp	tnt	AT3G04030	At3g04030	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236621	sra	SRX1412290	SINGLE	2015-11-20	364	209	Arabidopsis thaliana	SRR2926380	SRS1146957	GSM1925310	col	tnt	AT3G04030	At3g04030	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236622	sra	SRX1412291	SINGLE	2015-11-20	547	411	Arabidopsis thaliana	SRR2926381	SRS1146956	GSM1925311	colamp	tnt	AT3G12730	At3g12730	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236623	sra	SRX1412292	SINGLE	2015-11-20	24	16	Arabidopsis thaliana	SRR2926382	SRS1146955	GSM1925312	col	tnt	AT3G12730	At3g12730	Halo	G2like	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
200	SAMN04236624	sra	SRX1412293	PAIRED	2015-11-20	603	350	Arabidopsis thaliana	SRR2926383	SRS1146953	GSM1925313	col	tnt	AT3G13040	At3g13040	Halo	G2like	Arabidopsis thaliana	b	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236625	sra	SRX1412294	SINGLE	2015-11-20	388	290	Arabidopsis thaliana	SRR2926384	SRS1146951	GSM1925314	colamp	tnt	AT3G24120	At3g24120	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236626	sra	SRX1412295	SINGLE	2015-11-20	665	382	Arabidopsis thaliana	SRR2926385	SRS1146952	GSM1925315	col	tnt	AT3G24120	At3g24120	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236627	sra	SRX1412296	SINGLE	2015-11-20	176	128	Arabidopsis thaliana	SRR2926386	SRS1146949	GSM1925316	col	tnt	AT5G29000	At5g29000	Halo	G2like	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236628	sra	SRX1412297	SINGLE	2015-11-20	1873	1320	Arabidopsis thaliana	SRR2926387	SRS1146950	GSM1925317	colamp	tnt	AT1G32240	KAN2	Halo	G2like	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236629	sra	SRX1412298	SINGLE	2015-11-20	89	45	Arabidopsis thaliana	SRR2926388	SRS1146954	GSM1925318	col	tnt	AT1G32240	KAN2	Halo	G2like	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236630	sra	SRX1412299	SINGLE	2015-11-20	140	82	Arabidopsis thaliana	SRR2926389	SRS1146334	GSM1925319	col	tnt	AT2G06200	AtGRF6	Halo	GRF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236631	sra	SRX1412300	SINGLE	2015-11-20	1287	911	Arabidopsis thaliana	SRR2926390	SRS1146948	GSM1925320	colamp	tnt	AT2G45480	GRF9	Halo	GRF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236632	sra	SRX1412301	SINGLE	2015-11-20	202	102	Arabidopsis thaliana	SRR2926391	SRS1146947	GSM1925321	col	tnt	AT2G45480	GRF9	Halo	GRF	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236633	sra	SRX1412302	SINGLE	2015-11-20	7	4	Arabidopsis thaliana	SRR2926392	SRS1146946	GSM1925322	col	tnt	AT1G66420	AT1G66420	Halo	GeBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236634	sra	SRX1412303	SINGLE	2015-11-20	548	267	Arabidopsis thaliana	SRR2926393	SRS1146945	GSM1925323	col	tnt	AT4G00250	AT4G00250	Halo	GeBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236635	sra	SRX1412304	SINGLE	2015-11-20	775	545	Arabidopsis thaliana	SRR2926394	SRS1146944	GSM1925324	colamp	tnt	AT4G00730	ANL2	Halo	HB	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236636	sra	SRX1412305	SINGLE	2015-11-20	895	446	Arabidopsis thaliana	SRR2926395	SRS1146943	GSM1925325	col	tnt	AT4G00730	ANL2	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236637	sra	SRX1412306	SINGLE	2015-11-20	778	395	Arabidopsis thaliana	SRR2926396	SRS1146941	GSM1925326	col	tnt	AT1G52150	ATHB15	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236638	sra	SRX1412307	SINGLE	2015-11-20	488	346	Arabidopsis thaliana	SRR2926397	SRS1146940	GSM1925327	colamp	tnt	AT2G18550	ATHB21	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236759	sra	SRX1412308	SINGLE	2015-11-20	195	88	Arabidopsis thaliana	SRR2926398	SRS1146939	GSM1925328	col	tnt	AT2G18550	ATHB21	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236760	sra	SRX1412309	SINGLE	2015-11-19	552	389	Arabidopsis thaliana	SRR2926399	SRS1146938	GSM1925329	colamp	tnt	AT4G36740	ATHB40	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236761	sra	SRX1412310	SINGLE	2015-11-19	1044	520	Arabidopsis thaliana	SRR2926400	SRS1146937	GSM1925330	col	tnt	AT4G36740	ATHB40	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236762	sra	SRX1412311	SINGLE	2015-11-19	441	321	Arabidopsis thaliana	SRR2926401	SRS1146936	GSM1925331	colamp	tnt	AT5G65310	ATHB5	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236763	sra	SRX1412312	SINGLE	2015-11-19	468	194	Arabidopsis thaliana	SRR2926402	SRS1146934	GSM1925332	col	tnt	AT5G65310	ATHB5	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236764	sra	SRX1412313	SINGLE	2015-11-19	124	87	Arabidopsis thaliana	SRR2926403	SRS1146335	GSM1925333	colamp	tnt	AT5G66700	ATHB53	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236765	sra	SRX1412314	SINGLE	2015-11-19	775	323	Arabidopsis thaliana	SRR2926404	SRS1146935	GSM1925334	col	tnt	AT5G66700	ATHB53	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236766	sra	SRX1412315	SINGLE	2015-11-19	334	169	Arabidopsis thaliana	SRR2926405	SRS1146942	GSM1925335	col	tnt	AT5G52170	HDG7	Halo	HB	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236767	sra	SRX1412316	SINGLE	2015-11-19	732	522	Arabidopsis thaliana	SRR2926406	SRS1146933	GSM1925336	colamp	tnt	AT5G03790	LMI1	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236768	sra	SRX1412317	SINGLE	2015-11-19	1148	558	Arabidopsis thaliana	SRR2926407	SRS1146932	GSM1925337	col	tnt	AT5G03790	LMI1	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236769	sra	SRX1412318	SINGLE	2015-11-19	964	484	Arabidopsis thaliana	SRR2926408	SRS1146931	GSM1925338	col	tnt	AT1G30490	PHV	Halo	HB	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236770	sra	SRX1412319	SINGLE	2015-11-19	123	55	Arabidopsis thaliana	SRR2926409	SRS1146930	GSM1925339	col	tnt	AT3G03660	WOX11	Halo	HB	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236771	sra	SRX1412320	SINGLE	2015-11-19	456	328	Arabidopsis thaliana	SRR2926410	SRS1146927	GSM1925340	colamp	tnt	AT4G11080	3XHMGBOX1	Halo	HMG	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236772	sra	SRX1412321	SINGLE	2015-11-19	306	142	Arabidopsis thaliana	SRR2926411	SRS1146929	GSM1925341	col	tnt	AT4G11080	3XHMGBOX1	Halo	HMG	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236773	sra	SRX1412322	SINGLE	2015-11-19	135	90	Arabidopsis thaliana	SRR2926412	SRS1146928	GSM1925342	col	tnt	AT4G18880	HSF21	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236774	sra	SRX1412323	SINGLE	2015-11-19	707	503	Arabidopsis thaliana	SRR2926413	SRS1146924	GSM1925343	colamp	tnt	AT5G16820	HSF3	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236775	sra	SRX1412324	SINGLE	2015-11-19	723	311	Arabidopsis thaliana	SRR2926414	SRS1146925	GSM1925344	col	tnt	AT5G16820	HSF3	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236776	sra	SRX1412325	SINGLE	2015-11-19	82	43	Arabidopsis thaliana	SRR2926415	SRS1146926	GSM1925345	col	tnt	AT5G62020	HSF6	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236777	sra	SRX1412326	SINGLE	2015-11-19	730	550	Arabidopsis thaliana	SRR2926416	SRS1146923	GSM1925346	colamp	tnt	AT4G11660	HSF7	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236778	sra	SRX1412327	SINGLE	2015-11-19	128	94	Arabidopsis thaliana	SRR2926417	SRS1146921	GSM1925347	col	tnt	AT4G11660	HSF7	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236779	sra	SRX1412328	SINGLE	2015-11-19	464	349	Arabidopsis thaliana	SRR2926418	SRS1146922	GSM1925348	colamp	tnt	AT3G02990	HSFA1E	Halo	HSF	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236780	sra	SRX1412329	SINGLE	2015-11-19	280	129	Arabidopsis thaliana	SRR2926419	SRS1146919	GSM1925349	col	tnt	AT3G02990	HSFA1E	Halo	HSF	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236781	sra	SRX1412330	SINGLE	2015-11-20	131	95	Arabidopsis thaliana	SRR2926420	SRS1146920	GSM1925350	colamp	tnt	AT5G43840	HSFA6A	Halo	HSF	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236782	sra	SRX1412331	SINGLE	2015-11-20	426	189	Arabidopsis thaliana	SRR2926421	SRS1146918	GSM1925351	col	tnt	AT5G43840	HSFA6A	Halo	HSF	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236783	sra	SRX1412332	SINGLE	2015-11-20	531	401	Arabidopsis thaliana	SRR2926422	SRS1146917	GSM1925352	colamp	tnt	AT3G22830	HSFA6B	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236784	sra	SRX1412333	SINGLE	2015-11-20	239	171	Arabidopsis thaliana	SRR2926423	SRS1146336	GSM1925353	colamp	tnt	AT2G41690	HSFB3	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236785	sra	SRX1412334	SINGLE	2015-11-20	136	62	Arabidopsis thaliana	SRR2926424	SRS1146916	GSM1925354	col	tnt	AT2G41690	HSFB3	Halo	HSF	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236786	sra	SRX1412335	SINGLE	2015-11-20	140	71	Arabidopsis thaliana	SRR2926425	SRS1146914	GSM1925355	col	tnt	AT1G46264	HSFB4	Halo	HSF	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236787	sra	SRX1412336	SINGLE	2015-11-20	599	450	Arabidopsis thaliana	SRR2926426	SRS1146915	GSM1925356	colamp	tnt	AT3G24520	HSFC1	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236788	sra	SRX1412337	SINGLE	2015-11-20	222	128	Arabidopsis thaliana	SRR2926427	SRS1146913	GSM1925357	col	tnt	AT3G24520	HSFC1	Halo	HSF	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236789	sra	SRX1412338	SINGLE	2015-11-20	486	364	Arabidopsis thaliana	SRR2926428	SRS1146912	GSM1925358	colamp	tnt	AT1G69780	ATHB13	Halo	Homeobox	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236790	sra	SRX1412339	SINGLE	2015-11-20	458	261	Arabidopsis thaliana	SRR2926429	SRS1146911	GSM1925359	col	tnt	AT1G69780	ATHB13	Halo	Homeobox	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236791	sra	SRX1412340	SINGLE	2015-11-20	541	399	Arabidopsis thaliana	SRR2926430	SRS1146908	GSM1925360	colamp	tnt	AT1G70920	ATHB18	Halo	Homeobox	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236792	sra	SRX1412341	SINGLE	2015-11-20	244	115	Arabidopsis thaliana	SRR2926431	SRS1146910	GSM1925361	col	tnt	AT1G70920	ATHB18	Halo	Homeobox	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236793	sra	SRX1412342	SINGLE	2015-11-20	298	223	Arabidopsis thaliana	SRR2926432	SRS1146907	GSM1925362	colamp	tnt	AT3G01220	ATHB20	Halo	Homeobox	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236794	sra	SRX1412343	SINGLE	2015-11-20	148	68	Arabidopsis thaliana	SRR2926433	SRS1146909	GSM1925363	col	tnt	AT3G01220	ATHB20	Halo	Homeobox	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236795	sra	SRX1412344	SINGLE	2015-11-20	428	321	Arabidopsis thaliana	SRR2926434	SRS1146906	GSM1925364	colamp	tnt	AT2G22430	ATHB6	Halo	Homeobox	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236796	sra	SRX1412345	SINGLE	2015-11-20	259	150	Arabidopsis thaliana	SRR2926435	SRS1146904	GSM1925365	col	tnt	AT2G22430	ATHB6	Halo	Homeobox	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236797	sra	SRX1412346	SINGLE	2015-11-20	208	150	Arabidopsis thaliana	SRR2926436	SRS1146902	GSM1925366	col	tnt	AT2G46680	ATHB7	Halo	Homeobox	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236798	sra	SRX1412347	SINGLE	2015-11-20	302	224	Arabidopsis thaliana	SRR2926437	SRS1146899	GSM1925367	colamp	tnt	AT4G17460	HAT1	Halo	Homeobox	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236799	sra	SRX1412348	SINGLE	2015-11-20	1142	591	Arabidopsis thaliana	SRR2926438	SRS1146901	GSM1925368	col	tnt	AT4G17460	HAT1	Halo	Homeobox	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236800	sra	SRX1412349	SINGLE	2015-11-20	1335	933	Arabidopsis thaliana	SRR2926439	SRS1146903	GSM1925369	col	ecoli	AT5G47370	HAT2	GST	Homeobox	Arabidopsis thaliana	v31	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236801	sra	SRX1412350	SINGLE	2015-11-20	432	325	Arabidopsis thaliana	SRR2926440	SRS1146900	GSM1925370	colamp	tnt	AT5G47370	HAT2	Halo	Homeobox	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236802	sra	SRX1412351	SINGLE	2015-11-20	166	122	Arabidopsis thaliana	SRR2926441	SRS1146896	GSM1925371	col	tnt	AT4G37790	HAT22	Halo	Homeobox	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236803	sra	SRX1412352	SINGLE	2015-11-20	588	442	Arabidopsis thaliana	SRR2926442	SRS1146897	GSM1925372	colamp	tnt	AT3G01470	HAT5	Halo	Homeobox	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236804	sra	SRX1412353	SINGLE	2015-11-20	87	51	Arabidopsis thaliana	SRR2926443	SRS1146895	GSM1925373	col	tnt	AT3G01470	HAT5	Halo	Homeobox	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
