Alias	AvgSpotLen	BioSample	ENA_FIRST_PUBLIC	Experiment	INSDC_first_public	INSDC_last_update	Instrument	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	SRA_accession	Sample_Name	Title	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	INSDC_center_name	INSDC_status	InsertSize	LibraryLayout	LibrarySource	Organism	Platform	SRA_Study
Hlf_TCAATT20NTA_P_5	20	SAMEA1695217	2013-01-18	ERX169387	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Hlf_TCAATT20NTA_P_5	2013-01-18	4	2	2013-01-18	ERR194698	ERS191378	ERS191378	SAMEA1695217 ERS191378	Hlf_TCAATT20NTA_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Hoxd3_TGCCAT20NCG_P_1	20	SAMEA1695211	2013-01-18	ERX169388	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Hoxd3_TGCCAT20NCG_P_1	2013-01-18	1	1	2013-01-18	ERR194699	ERS191379	ERS191379	SAMEA1695211 ERS191379	Hoxd3_TGCCAT20NCG_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Hoxd3_TGCCAT20NCG_P_2	20	SAMEA1692987	2013-01-18	ERX169389	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Hoxd3_TGCCAT20NCG_P_2	2013-01-18	1	0	2013-01-18	ERR194700	ERS191380	ERS191380	SAMEA1692987 ERS191380	Hoxd3_TGCCAT20NCG_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Hoxd3_TGCCAT20NCG_P_3	20	SAMEA1692773	2013-01-18	ERX169390	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Hoxd3_TGCCAT20NCG_P_3	2013-01-18	1	1	2013-01-18	ERR194701	ERS191381	ERS191381	SAMEA1692773 ERS191381	Hoxd3_TGCCAT20NCG_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Hoxd3_TGCCAT20NCG_P_4	20	SAMEA1692787	2013-01-18	ERX169391	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Hoxd3_TGCCAT20NCG_P_4	2013-01-18	7	4	2013-01-18	ERR194702	ERS191382	ERS191382	SAMEA1692787 ERS191382	Hoxd3_TGCCAT20NCG_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Hoxd3_TGCCAT20NCG_P_5	20	SAMEA1692723	2013-01-18	ERX169392	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Hoxd3_TGCCAT20NCG_P_5	2013-01-18	1	1	2013-01-18	ERR194703	ERS191383	ERS191383	SAMEA1692723 ERS191383	Hoxd3_TGCCAT20NCG_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Meis2_TCAAAA20NTA_P_1	20	SAMEA1692715	2013-01-18	ERX169393	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Meis2_TCAAAA20NTA_P_1	2013-01-18	1	0	2013-01-18	ERR194704	ERS191384	ERS191384	SAMEA1692715 ERS191384	Meis2_TCAAAA20NTA_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Meis2_TCAAAA20NTA_P_2	20	SAMEA1692731	2013-01-18	ERX169394	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Meis2_TCAAAA20NTA_P_2	2013-01-18	2	1	2013-01-18	ERR194705	ERS191385	ERS191385	SAMEA1692731 ERS191385	Meis2_TCAAAA20NTA_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Meis2_TCAAAA20NTA_P_3	20	SAMEA1692867	2013-01-18	ERX169395	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Meis2_TCAAAA20NTA_P_3	2013-01-18	3	1	2013-01-18	ERR194706	ERS191386	ERS191386	SAMEA1692867 ERS191386	Meis2_TCAAAA20NTA_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Meis2_TCAAAA20NTA_P_4	20	SAMEA1692903	2013-01-18	ERX169396	2013-01-18T09:17:06Z	2012-11-15T12:21:13Z	Illumina Genome Analyzer IIx	other	Meis2_TCAAAA20NTA_P_4	2013-01-18	13	7	2013-01-18	ERR194707	ERS191387	ERS191387	SAMEA1692903 ERS191387	Meis2_TCAAAA20NTA_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Meis2_TCAAAA20NTA_P_5	20	SAMEA1692823	2013-01-18	ERX169397	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Meis2_TCAAAA20NTA_P_5	2013-01-18	10	5	2013-01-18	ERR194708	ERS191388	ERS191388	SAMEA1692823 ERS191388	Meis2_TCAAAA20NTA_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rara_TCGGTT20NCG_P_1	20	SAMEA1692854	2013-01-18	ERX169398	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rara_TCGGTT20NCG_P_1	2013-01-18	2	1	2013-01-18	ERR194709	ERS191389	ERS191389	SAMEA1692854 ERS191389	Rara_TCGGTT20NCG_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rara_TCGGTT20NCG_P_2	20	SAMEA1693564	2013-01-18	ERX169399	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rara_TCGGTT20NCG_P_2	2013-01-18	3	2	2013-01-18	ERR194710	ERS191390	ERS191390	SAMEA1693564 ERS191390	Rara_TCGGTT20NCG_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rara_TCGGTT20NCG_P_3	20	SAMEA1693617	2013-01-18	ERX169400	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rara_TCGGTT20NCG_P_3	2013-01-18	1	1	2013-01-18	ERR194711	ERS191391	ERS191391	SAMEA1693617 ERS191391	Rara_TCGGTT20NCG_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rara_TCGGTT20NCG_P_4	20	SAMEA1693592	2013-01-18	ERX169401	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rara_TCGGTT20NCG_P_4	2013-01-18	8	4	2013-01-18	ERR194712	ERS191392	ERS191392	SAMEA1693592 ERS191392	Rara_TCGGTT20NCG_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rara_TCGGTT20NCG_P_5	20	SAMEA1693661	2013-01-18	ERX169402	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rara_TCGGTT20NCG_P_5	2013-01-18	2	1	2013-01-18	ERR194713	ERS191393	ERS191393	SAMEA1693661 ERS191393	Rara_TCGGTT20NCG_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rarb_TCGTGT20NCG_P_1	20	SAMEA1693636	2013-01-18	ERX169403	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rarb_TCGTGT20NCG_P_1	2013-01-18	1	0	2013-01-18	ERR194714	ERS191394	ERS191394	SAMEA1693636 ERS191394	Rarb_TCGTGT20NCG_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rarb_TCGTGT20NCG_P_2	20	SAMEA1693657	2013-01-18	ERX169404	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rarb_TCGTGT20NCG_P_2	2013-01-18	2	1	2013-01-18	ERR194715	ERS191395	ERS191395	SAMEA1693657 ERS191395	Rarb_TCGTGT20NCG_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rarb_TCGTGT20NCG_P_3	20	SAMEA1693712	2013-01-18	ERX169405	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rarb_TCGTGT20NCG_P_3	2013-01-18	1	0	2013-01-18	ERR194716	ERS191396	ERS191396	SAMEA1693712 ERS191396	Rarb_TCGTGT20NCG_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rarb_TCGTGT20NCG_P_4	20	SAMEA1693689	2013-01-18	ERX169406	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rarb_TCGTGT20NCG_P_4	2013-01-18	6	3	2013-01-18	ERR194717	ERS191397	ERS191397	SAMEA1693689 ERS191397	Rarb_TCGTGT20NCG_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rarb_TCGTGT20NCG_P_5	20	SAMEA1693402	2013-01-18	ERX169407	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rarb_TCGTGT20NCG_P_5	2013-01-18	1	0	2013-01-18	ERR194718	ERS191398	ERS191398	SAMEA1693402 ERS191398	Rarb_TCGTGT20NCG_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rfx3_TGGGTA20NCG_P_1	20	SAMEA1693433	2013-01-18	ERX169408	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rfx3_TGGGTA20NCG_P_1	2013-01-18	2	1	2013-01-18	ERR194719	ERS191399	ERS191399	SAMEA1693433 ERS191399	Rfx3_TGGGTA20NCG_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rfx3_TGGGTA20NCG_P_2	20	SAMEA1692704	2013-01-18	ERX169409	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rfx3_TGGGTA20NCG_P_2	2013-01-18	3	1	2013-01-18	ERR194720	ERS191400	ERS191400	SAMEA1692704 ERS191400	Rfx3_TGGGTA20NCG_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rfx3_TGGGTA20NCG_P_3	20	SAMEA1692727	2013-01-18	ERX169410	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rfx3_TGGGTA20NCG_P_3	2013-01-18	2	1	2013-01-18	ERR194721	ERS191401	ERS191401	SAMEA1692727 ERS191401	Rfx3_TGGGTA20NCG_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rfx3_TGGGTA20NCG_P_4	20	SAMEA1692797	2013-01-18	ERX169411	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rfx3_TGGGTA20NCG_P_4	2013-01-18	5	3	2013-01-18	ERR194722	ERS191402	ERS191402	SAMEA1692797 ERS191402	Rfx3_TGGGTA20NCG_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rfx3_TGGGTA20NCG_P_5	20	SAMEA1692769	2013-01-18	ERX169412	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rfx3_TGGGTA20NCG_P_5	2013-01-19	3	1	2013-01-19	ERR194723	ERS191403	ERS191403	SAMEA1692769 ERS191403	Rfx3_TGGGTA20NCG_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rhox11_TGGCCC20NCG_P_1	20	SAMEA1692837	2013-01-18	ERX169413	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rhox11_TGGCCC20NCG_P_1	2013-01-18	1	1	2013-01-18	ERR194724	ERS191404	ERS191404	SAMEA1692837 ERS191404	Rhox11_TGGCCC20NCG_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rhox11_TGGCCC20NCG_P_2	20	SAMEA1692798	2013-01-18	ERX169414	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rhox11_TGGCCC20NCG_P_2	2013-01-18	1	0	2013-01-18	ERR194725	ERS191405	ERS191405	SAMEA1692798 ERS191405	Rhox11_TGGCCC20NCG_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rhox11_TGGCCC20NCG_P_3	20	SAMEA1692891	2013-01-18	ERX169415	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rhox11_TGGCCC20NCG_P_3	2013-01-18	1	1	2013-01-18	ERR194726	ERS191406	ERS191406	SAMEA1692891 ERS191406	Rhox11_TGGCCC20NCG_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rhox11_TGGCCC20NCG_P_4	20	SAMEA1692900	2013-01-18	ERX169416	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rhox11_TGGCCC20NCG_P_4	2013-01-18	5	3	2013-01-18	ERR194727	ERS191407	ERS191407	SAMEA1692900 ERS191407	Rhox11_TGGCCC20NCG_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Rhox11_TGGCCC20NCG_P_5	20	SAMEA1692875	2013-01-18	ERX169417	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Rhox11_TGGCCC20NCG_P_5	2013-01-18	2	1	2013-01-18	ERR194728	ERS191408	ERS191408	SAMEA1692875 ERS191408	Rhox11_TGGCCC20NCG_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Sox10_TGCTGT20NCG_P_1	20	SAMEA1692912	2013-01-18	ERX169418	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Sox10_TGCTGT20NCG_P_1	2013-01-18	2	1	2013-01-18	ERR194729	ERS191409	ERS191409	SAMEA1692912 ERS191409	Sox10_TGCTGT20NCG_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Sox10_TGCTGT20NCG_P_2	20	SAMEA1694927	2013-01-18	ERX169419	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Sox10_TGCTGT20NCG_P_2	2013-01-18	2	1	2013-01-18	ERR194730	ERS191410	ERS191410	SAMEA1694927 ERS191410	Sox10_TGCTGT20NCG_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Sox10_TGCTGT20NCG_P_3	20	SAMEA1694856	2013-01-18	ERX169420	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Sox10_TGCTGT20NCG_P_3	2013-01-18	2	1	2013-01-18	ERR194731	ERS191411	ERS191411	SAMEA1694856 ERS191411	Sox10_TGCTGT20NCG_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Sox10_TGCTGT20NCG_P_4	20	SAMEA1694874	2013-01-18	ERX169421	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Sox10_TGCTGT20NCG_P_4	2013-01-18	9	5	2013-01-18	ERR194732	ERS191412	ERS191412	SAMEA1694874 ERS191412	Sox10_TGCTGT20NCG_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Sox10_TGCTGT20NCG_P_5	20	SAMEA1694897	2013-01-18	ERX169422	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Sox10_TGCTGT20NCG_P_5	2013-01-18	4	2	2013-01-18	ERR194733	ERS191413	ERS191413	SAMEA1694897 ERS191413	Sox10_TGCTGT20NCG_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Tcfap2a_TGATCC20NCG_P_1	20	SAMEA1694820	2013-01-18	ERX169423	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Tcfap2a_TGATCC20NCG_P_1	2013-01-18	1	1	2013-01-18	ERR194734	ERS191414	ERS191414	SAMEA1694820 ERS191414	Tcfap2a_TGATCC20NCG_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Tcfap2a_TGATCC20NCG_P_2	20	SAMEA1694831	2013-01-18	ERX169424	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Tcfap2a_TGATCC20NCG_P_2	2013-01-18	1	1	2013-01-18	ERR194735	ERS191415	ERS191415	SAMEA1694831 ERS191415	Tcfap2a_TGATCC20NCG_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Tcfap2a_TGATCC20NCG_P_3	20	SAMEA1694770	2013-01-18	ERX169425	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Tcfap2a_TGATCC20NCG_P_3	2013-01-18	2	1	2013-01-18	ERR194736	ERS191416	ERS191416	SAMEA1694770 ERS191416	Tcfap2a_TGATCC20NCG_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Tcfap2a_TGATCC20NCG_P_4	20	SAMEA1694804	2013-01-18	ERX169426	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Tcfap2a_TGATCC20NCG_P_4	2013-01-18	5	2	2013-01-18	ERR194737	ERS191417	ERS191417	SAMEA1694804 ERS191417	Tcfap2a_TGATCC20NCG_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Tcfap2a_TGATCC20NCG_P_5	20	SAMEA1694789	2013-01-18	ERX169427	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Tcfap2a_TGATCC20NCG_P_5	2013-01-18	2	1	2013-01-18	ERR194738	ERS191418	ERS191418	SAMEA1694789 ERS191418	Tcfap2a_TGATCC20NCG_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Uncx_TGGAGC20NCG_P_1	20	SAMEA1694718	2013-01-18	ERX169428	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Uncx_TGGAGC20NCG_P_1	2013-01-18	1	0	2013-01-18	ERR194739	ERS191419	ERS191419	SAMEA1694718 ERS191419	Uncx_TGGAGC20NCG_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Uncx_TGGAGC20NCG_P_2	20	SAMEA1695034	2013-01-18	ERX169429	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Uncx_TGGAGC20NCG_P_2	2013-01-18	2	1	2013-01-18	ERR194740	ERS191420	ERS191420	SAMEA1695034 ERS191420	Uncx_TGGAGC20NCG_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Uncx_TGGAGC20NCG_P_3	20	SAMEA1695015	2013-01-18	ERX169430	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Uncx_TGGAGC20NCG_P_3	2013-01-18	2	1	2013-01-18	ERR194741	ERS191421	ERS191421	SAMEA1695015 ERS191421	Uncx_TGGAGC20NCG_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Uncx_TGGAGC20NCG_P_4	20	SAMEA1694991	2013-01-18	ERX169431	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Uncx_TGGAGC20NCG_P_4	2013-01-18	17	9	2013-01-18	ERR194742	ERS191422	ERS191422	SAMEA1694991 ERS191422	Uncx_TGGAGC20NCG_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Uncx_TGGAGC20NCG_P_5	20	SAMEA1694989	2013-01-18	ERX169432	2013-01-18T09:17:06Z	2012-11-15T12:21:14Z	Illumina Genome Analyzer IIx	other	Uncx_TGGAGC20NCG_P_5	2013-01-18	4	2	2013-01-18	ERR194743	ERS191423	ERS191423	SAMEA1694989 ERS191423	Uncx_TGGAGC20NCG_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Vsx1_TGCAGA20NCG_P_1	20	SAMEA1694141	2013-01-18	ERX169433	2013-01-18T09:17:06Z	2012-11-15T12:21:15Z	Illumina Genome Analyzer IIx	other	Vsx1_TGCAGA20NCG_P_1	2013-01-18	2	1	2013-01-18	ERR194744	ERS191424	ERS191424	SAMEA1694141 ERS191424	Vsx1_TGCAGA20NCG_P_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Vsx1_TGCAGA20NCG_P_2	20	SAMEA1694158	2013-01-18	ERX169434	2013-01-18T09:17:06Z	2012-11-15T12:21:15Z	Illumina Genome Analyzer IIx	other	Vsx1_TGCAGA20NCG_P_2	2013-01-18	2	1	2013-01-18	ERR194745	ERS191425	ERS191425	SAMEA1694158 ERS191425	Vsx1_TGCAGA20NCG_P_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Vsx1_TGCAGA20NCG_P_3	20	SAMEA1694177	2013-01-18	ERX169435	2013-01-18T09:17:06Z	2012-11-15T12:21:15Z	Illumina Genome Analyzer IIx	other	Vsx1_TGCAGA20NCG_P_3	2013-01-18	3	1	2013-01-18	ERR194746	ERS191426	ERS191426	SAMEA1694177 ERS191426	Vsx1_TGCAGA20NCG_P_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Vsx1_TGCAGA20NCG_P_4	20	SAMEA1694198	2013-01-18	ERX169436	2013-01-18T09:17:06Z	2012-11-15T12:21:15Z	Illumina Genome Analyzer IIx	other	Vsx1_TGCAGA20NCG_P_4	2013-01-18	8	4	2013-01-18	ERR194747	ERS191427	ERS191427	SAMEA1694198 ERS191427	Vsx1_TGCAGA20NCG_P_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
Vsx1_TGCAGA20NCG_P_5	20	SAMEA1694045	2013-01-18	ERX169437	2013-01-18T09:17:06Z	2012-11-15T12:21:15Z	Illumina Genome Analyzer IIx	other	Vsx1_TGCAGA20NCG_P_5	2013-01-18	3	2	2013-01-18	ERR194748	ERS191428	ERS191428	SAMEA1694045 ERS191428	Vsx1_TGCAGA20NCG_P_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
CEBPG_TAGACG20NTA_Q_1	20	SAMEA1694056	2013-01-18	ERX169438	2013-01-18T09:17:06Z	2012-11-15T12:21:15Z	Illumina Genome Analyzer IIx	other	CEBPG_TAGACG20NTA_Q_1	2013-01-18	8	4	2013-01-18	ERR194749	ERS191429	ERS191429	SAMEA1694056 ERS191429	CEBPG_TAGACG20NTA_Q_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
